id,price
104885,2403952
104886,5319763
104887,4055906
104888,4076295
104889,2897794
104890,2480831
104891,2662658
104892,6022797
104893,3201878
104894,3794321
104895,18584675
104896,4428842
104897,4972485
104898,3090678
104899,5195086
104900,6569386
104901,4091682
104902,5771366
104903,1778168
104904,2818471
104905,10620079
104906,4699351
104907,1975290
104908,16157737
104909,2544361
104910,3293278
104911,3843669
104912,2845863
104913,13151356
104914,3656649
104915,8693147
104916,1010746
104917,8167437
104918,4969640
104919,4345526
104920,1254638
104921,13292367
104922,3955146
104923,10964240
104924,1913526
104925,3232140
104926,6973607
104927,4250169
104928,5535509
104929,2067688
104930,834031
104931,5357526
104932,3702214
104933,14044072
104934,3865088
104935,4117095
104936,10477083
104937,24061497
104938,3799005
104939,3191972
104940,9949141
104941,3326381
104942,5433940
104943,2224446
104944,4155264
104945,1947692
104946,15516484
104947,3707607
104948,4687981
104949,625659
104950,6562567
104951,5282608
104952,3710702
104953,3067481
104954,2361618
104955,6604351
104956,3918954
104957,14134369
104958,6872318
104959,8887428
104960,3327305
104961,9059574
104962,3946596
104963,8968013
104964,8891145
104965,5409292
104966,13292263
104967,1840225
104968,8275866
104969,7697786
104970,5347668
104971,5018262
104972,2436759
104973,4631615
104974,1961336
104975,11394914
104976,4538324
104977,1999349
104978,6523957
104979,3739657
104980,7394411
104981,799927
104982,613742
104983,3243201
104984,4407797
104985,4582235
104986,3814385
104987,3773001
104988,2961361
104989,4087228
104990,1606084
104991,3152562
104992,4838777
104993,6611706
104994,7951717
104995,6927841
104996,2903421
104997,1784073
104998,3453341
104999,4110258
105000,3578899
105001,3927851
105002,3532333
105003,7306127
105004,6315926
105005,8368519
105006,1411470
105007,5169122
105008,4406691
105009,4029310
105010,5346149
105011,9824459
105012,5026004
105013,3263906
105014,8247849
105015,8309966
105016,2203420
105017,-1210950
105018,9949485
105019,20325935
105020,1465303
105021,4610972
105022,8512670
105023,4888542
105024,4240692
105025,5838555
105026,3491248
105027,2102949
105028,5682288
105029,5015473
105030,503045
105031,2258582
105032,8100340
105033,6250721
105034,8241331
105035,6800058
105036,3960185
105037,3728349
105038,5026978
105039,3484414
105040,2890367
105041,6413734
105042,4444574
105043,7355520
105044,1762782
105045,9009179
105046,6277708
105047,3276326
105048,4317732
105049,2660799
105050,5502826
105051,4705783
105052,4823962
105053,4631372
105054,6364711
105055,4833949
105056,4111638
105057,1419420
105058,4102720
105059,1969266
105060,7861117
105061,7263946
105062,6761060
105063,3627988
105064,5581253
105065,1273934
105066,1680272
105067,2712826
105068,703503
105069,4716581
105070,4581816
105071,2793551
105072,4440856
105073,2706857
105074,5710546
105075,4956751
105076,30139053
105077,3896706
105078,1719838
105079,3901689
105080,3944463
105081,3717353
105082,2489996
105083,3457553
105084,5244242
105085,6045594
105086,6004188
105087,2928792
105088,5506439
105089,3522696
105090,4219270
105091,9124772
105092,1160003
105093,5030160
105094,11272075
105095,9105988
105096,1581405
105097,3859473
105098,2497949
105099,2884815
105100,5092671
105101,7262061
105102,5277334
105103,5594742
105104,11314591
105105,5190879
105106,4514594
105107,5603432
105108,23309593
105109,2940805
105110,1073079
105111,2279682
105112,9634071
105113,6653028
105114,3449283
105115,2872432
105116,5549650
105117,5062930
105118,621231
105119,4432872
105120,6074383
105121,4160328
105122,9516810
105123,2351631
105124,1280009
105125,-86637
105126,294615
105127,2434243
105128,2729461
105129,2233338
105130,13507595
105131,3733529
105132,4127043
105133,4836799
105134,4021069
105135,3229013
105136,5161881
105137,8387309
105138,11086598
105139,1668723
105140,9669793
105141,5549866
105142,2717199
105143,3912371
105144,3522190
105145,7119647
105146,2873763
105147,5820490
105148,13462780
105149,3647522
105150,3265376
105151,3810181
105152,2526890
105153,5217900
105154,2962133
105155,2974369
105156,5370867
105157,4813197
105158,5195814
105159,2559828
105160,2070896
105161,13321241
105162,4149657
105163,1113258
105164,5327059
105165,5408664
105166,3483406
105167,1455202
105168,8772011
105169,11425546
105170,8016465
105171,3576718
105172,3911701
105173,2802231
105174,2003732
105175,7982824
105176,11013694
105177,3641323
105178,3357230
105179,5631837
105180,4039031
105181,2661490
105182,5630604
105183,5362183
105184,1820635
105185,8936902
105186,5032146
105187,1574586
105188,6206282
105189,-520326
105190,10976530
105191,14910287
105192,8192030
105193,2949719
105194,170505
105195,4716032
105196,4534950
105197,2362896
105198,7168988
105199,6650052
105200,4334460
105201,5591418
105202,14289499
105203,2553976
105204,5948682
105205,3609551
105206,4462786
105207,3555383
105208,3244739
105209,59158787
105210,4360043
105211,6211695
105212,7493997
105213,10606882
105214,4421638
105215,3027581
105216,2101989
105217,9174155
105218,2952565
105219,3310694
105220,3414688
105221,3049065
105222,8275786
105223,7865863
105224,918455
105225,18396954
105226,5711426
105227,5546003
105228,4080038
105229,1797235
105230,6182218
105231,3618467
105232,3682519
105233,2529034
105234,1711645
105235,3542374
105236,6046665
105237,7069385
105238,3023814
105239,3616865
105240,3114801
105241,5843120
105242,4417301
105243,4499560
105244,3057778
105245,1874843
105246,4810798
105247,2604460
105248,4080159
105249,8750271
105250,20804351
105251,4133019
105252,3890861
105253,4445538
105254,5778048
105255,6755890
105256,7472453
105257,1680708
105258,4108106
105259,5067669
105260,5341151
105261,5659503
105262,5388099
105263,3991873
105264,5285133
105265,3655955
105266,5699024
105267,4109428
105268,5473826
105269,6878450
105270,882706
105271,3175842
105272,2868436
105273,3752892
105274,4429755
105275,284064
105276,1058451
105277,2085879
105278,4738451
105279,7104706
105280,4676588
105281,5082261
105282,2643978
105283,2808841
105284,3957983
105285,8719546
105286,9320008
105287,2708617
105288,10197286
105289,7686897
105290,8706607
105291,2737647
105292,10609383
105293,2753734
105294,2872065
105295,3970198
105296,1330065
105297,8342822
105298,1468961
105299,4956360
105300,5612754
105301,3708791
105302,6041297
105303,7760502
105304,3007190
105305,2557233
105306,7375487
105307,4718491
105308,4332212
105309,4432823
105310,18320677
105311,3009454
105312,4899485
105313,2917913
105314,4189654
105315,1620124
105316,4771625
105317,10404083
105318,4672131
105319,4785707
105320,3671880
105321,1018901
105322,9282772
105323,1924985
105324,1125163
105325,2603431
105326,1619510
105327,363230
105328,3948427
105329,2486425
105330,4002782
105331,1513851
105332,6123739
105333,6837175
105334,2049515
105335,2942323
105336,1142709
105337,8809628
105338,3685927
105339,4866289
105340,11055344
105341,1844510
105342,2720357
105343,7864712
105344,5142860
105345,3500614
105346,4863799
105347,8089185
105348,1760272
105349,5375867
105350,3643639
105351,3129119
105352,489781
105353,4192038
105354,5548954
105355,3997891
105356,8163162
105357,5013814
105358,2804997
105359,3701271
105360,2275970
105361,7609596
105362,5081624
105363,3633719
105364,8854412
105365,4390636
105366,3239690
105367,4422400
105368,10511371
105369,4661372
105370,4156059
105371,4843744
105372,3882915
105373,2044336
105374,3008761
105375,4929292
105376,4329688
105377,4023691
105378,2127308
105379,3653498
105380,1287636
105381,5597234
105382,3372061
105383,4750073
105384,4150052
105385,6101889
105386,9419155
105387,3582077
105388,3291525
105389,11563522
105390,4034330
105391,8903488
105392,1954461
105393,1084873
105394,7803489
105395,5386360
105396,6057634
105397,5120972
105398,7909785
105399,7715096
105400,3993136
105401,2252195
105402,2808455
105403,3254047
105404,1988896
105405,3462935
105406,5901132
105407,12525578
105408,5542790
105409,4682162
105410,4825435
105411,4332603
105412,5331118
105413,6372621
105414,8780161
105415,3245246
105416,1888812
105417,9252264
105418,3180449
105419,5405976
105420,3375884
105421,12022175
105422,4091645
105423,2469884
105424,3331634
105425,5511652
105426,2229794
105427,2824034
105428,1655853
105429,695751
105430,10472769
105431,11503135
105432,2316400
105433,7652393
105434,2540080
105435,2022754
105436,5341198
105437,8207022
105438,3809234
105439,4926823
105440,13552176
105441,1783113
105442,2104335
105443,3665126
105444,5136636
105445,7827968
105446,1960016
105447,6056058
105448,9499264
105449,3108404
105450,6519529
105451,3974274
105452,4797499
105453,6652806
105454,3155649
105455,4686063
105456,1246770
105457,7457562
105458,5531269
105459,4117424
105460,1835576
105461,5842719
105462,4384628
105463,3887058
105464,6404053
105465,6574247
105466,2748801
105467,8384425
105468,2815263
105469,5164288
105470,5404465
105471,3132063
105472,12180355
105473,2440193
105474,3361168
105475,38569276
105476,4880692
105477,8348386
105478,2178137
105479,8611762
105480,3489840
105481,599981
105482,3566958
105483,5838312
105484,-240692
105485,4674313
105486,5591660
105487,4520409
105488,2341129
105489,7367169
105490,7528161
105491,3282753
105492,476724
105493,3324120
105494,1115732
105495,626428
105496,2880327
105497,5977922
105498,3754532
105499,3899593
105500,5412710
105501,2125374
105502,4977684
105503,2193882
105504,3876788
105505,938741
105506,5766818
105507,2402925
105508,12101351
105509,3996766
105510,1190937
105511,3950805
105512,9807331
105513,469849
105514,6088692
105515,2112254
105516,5919571
105517,4282320
105518,8509407
105519,3197659
105520,1722593
105521,2192214
105522,9238555
105523,8530400
105524,3618672
105525,2386395
105526,8899082
105527,3466668
105528,3828912
105529,2559708
105530,3323891
105531,4764471
105532,1903593
105533,5567478
105534,7274372
105535,5026276
105536,2362767
105537,5421936
105538,8007927
105539,4328835
105540,2327643
105541,4367424
105542,3580393
105543,9419649
105544,10059015
105545,291925
105546,2957048
105547,3912076
105548,5674525
105549,4542603
105550,3482106
105551,1941598
105552,642112
105553,3185506
105554,4100363
105555,5223540
105556,4238190
105557,3316986
105558,6312048
105559,480608
105560,5300226
105561,4097332
105562,246725
105563,8019610
105564,826178
105565,4799065
105566,713043
105567,2741004
105568,4284107
105569,1651496
105570,2142761
105571,3588171
105572,4353234
105573,5763729
105574,2011324
105575,8130937
105576,8378312
105577,-1027364
105578,7369686
105579,3911788
105580,282994
105581,3698347
105582,6809094
105583,12125363
105584,2980545
105585,7860894
105586,4014834
105587,3580441
105588,6115051
105589,8923083
105590,5257902
105591,3021293
105592,2147531
105593,4893684
105594,16761145
105595,8524247
105596,3219552
105597,3174429
105598,3574368
105599,8189210
105600,15392401
105601,6332549
105602,5415637
105603,3522265
105604,4942215
105605,7412680
105606,3628786
105607,12727061
105608,5920561
105609,6610371
105610,7049514
105611,2025102
105612,4077755
105613,4073339
105614,2653198
105615,7776187
105616,1693452
105617,3330592
105618,3791326
105619,3042023
105620,3433657
105621,7545386
105622,5065979
105623,3195107
105624,1662213
105625,6205753
105626,3281151
105627,3288574
105628,11278835
105629,4180384
105630,5850278
105631,9527003
105632,8549710
105633,1502869
105634,4207237
105635,3474419
105636,6052695
105637,5313565
105638,5591250
105639,10004880
105640,9116121
105641,4727089
105642,8254447
105643,3324529
105644,6521456
105645,12085996
105646,1981414
105647,3735077
105648,3503856
105649,2925780
105650,6433602
105651,5659042
105652,3241685
105653,4555022
105654,5053799
105655,2338376
105656,2249350
105657,3281159
105658,2839833
105659,4948408
105660,6165467
105661,3465092
105662,6910409
105663,5086894
105664,4409074
105665,1924347
105666,4559402
105667,401098
105668,4739556
105669,4016581
105670,1826582
105671,4867828
105672,2720526
105673,8496485
105674,2541367
105675,4740200
105676,4748845
105677,9976948
105678,4995790
105679,7750633
105680,9757188
105681,4074896
105682,2722935
105683,6523979
105684,3507375
105685,3007388
105686,4835113
105687,5476832
105688,4157276
105689,1538303
105690,2693885
105691,16244390
105692,4598652
105693,4224226
105694,4852377
105695,6026798
105696,2873627
105697,5086505
105698,1930577
105699,5641318
105700,4407065
105701,2634728
105702,12992950
105703,1598620
105704,5307822
105705,4276165
105706,2859150
105707,5204594
105708,3478682
105709,4105091
105710,6867658
105711,3070890
105712,6499179
105713,2837788
105714,4215766
105715,5428562
105716,841281
105717,10373844
105718,3734051
105719,3248241
105720,1367879
105721,7861520
105722,4143111
105723,4861040
105724,2099719
105725,1645263
105726,5656724
105727,4940984
105728,6011746
105729,2209888
105730,15390325
105731,2528541
105732,1040160
105733,2779595
105734,8345998
105735,7055877
105736,3260219
105737,6184517
105738,4188949
105739,4152053
105740,5830373
105741,6204200
105742,8667974
105743,4841604
105744,5125459
105745,5054619
105746,9891132
105747,2191740
105748,3492186
105749,6310586
105750,234993
105751,2825434
105752,3953323
105753,3548611
105754,275998
105755,3563330
105756,5562193
105757,5404585
105758,9212080
105759,8808075
105760,5490265
105761,9530145
105762,3356208
105763,8309286
105764,5948791
105765,5221224
105766,7464892
105767,4250461
105768,3765415
105769,4317372
105770,1571754
105771,4057015
105772,8415210
105773,5137665
105774,2193056
105775,4570065
105776,6165190
105777,2489061
105778,6432150
105779,6858370
105780,2063436
105781,4676771
105782,1623094
105783,5695619
105784,6454964
105785,9356086
105786,7492787
105787,2130490
105788,10739375
105789,8050508
105790,4710932
105791,9130558
105792,3723612
105793,4582182
105794,7010868
105795,12037958
105796,2667751
105797,2272590
105798,4932102
105799,5702298
105800,4139306
105801,9539550
105802,6548621
105803,16883194
105804,4818813
105805,3683083
105806,-400471
105807,20417174
105808,3974406
105809,5968253
105810,3243255
105811,7546583
105812,10571464
105813,10101969
105814,2706115
105815,5036073
105816,1922251
105817,5665361
105818,1162476
105819,2946112
105820,4996686
105821,4976650
105822,4904298
105823,4239967
105824,2086878
105825,6266815
105826,6182341
105827,5485040
105828,5548000
105829,3688643
105830,4199186
105831,3247026
105832,15511098
105833,4202752
105834,5197324
105835,4760351
105836,3650636
105837,7746197
105838,8631593
105839,9922340
105840,7171103
105841,2570092
105842,6376281
105843,3896609
105844,3061689
105845,4686217
105846,1776702
105847,2052364
105848,3044284
105849,12753369
105850,2406524
105851,2988273
105852,273634
105853,13594907
105854,4275613
105855,2804596
105856,4591446
105857,5842162
105858,4343739
105859,8012697
105860,6768733
105861,5722308
105862,3556198
105863,11299823
105864,4669933
105865,6005442
105866,2810334
105867,3623428
105868,6319298
105869,6452943
105870,905786
105871,6250560
105872,2821968
105873,2427338
105874,430904
105875,4190577
105876,587542
105877,4352436
105878,5028829
105879,4275858
105880,3498529
105881,3396848
105882,5490746
105883,6041113
105884,4883611
105885,3414661
105886,14243623
105887,1808229
105888,4542177
105889,7140017
105890,9107489
105891,6769961
105892,3335783
105893,10844574
105894,8882269
105895,3802049
105896,3702756
105897,9326939
105898,2695571
105899,1341169
105900,1164470
105901,3944993
105902,5419622
105903,6867052
105904,2790942
105905,5032979
105906,5751682
105907,9073004
105908,2947477
105909,5232032
105910,2710066
105911,922682
105912,10069716
105913,9294183
105914,877732
105915,4561817
105916,908465
105917,5164922
105918,19668828
105919,8813372
105920,3748621
105921,6473873
105922,5408931
105923,4097689
105924,1237483
105925,3119995
105926,4588536
105927,4024782
105928,2270457
105929,4142606
105930,1646780
105931,3652707
105932,9379234
105933,7840558
105934,1563597
105935,1768123
105936,3830013
105937,5900401
105938,3280417
105939,6026744
105940,766479
105941,4425661
105942,5586551
105943,8846024
105944,8221296
105945,11317344
105946,4190108
105947,-41531
105948,5045306
105949,3722007
105950,6016760
105951,10400295
105952,3804311
105953,2076132
105954,12510961
105955,725998
105956,3919946
105957,9519612
105958,7098968
105959,5387955
105960,2697861
105961,3544597
105962,5861787
105963,5708858
105964,4894072
105965,27509353
105966,4527546
105967,3811812
105968,3506365
105969,3771257
105970,13430952
105971,1601994
105972,1824165
105973,5899466
105974,6099735
105975,2540182
105976,3712489
105977,4123330
105978,11975337
105979,4128689
105980,5351540
105981,9195636
105982,5600036
105983,7697505
105984,10131108
105985,3008562
105986,5058976
105987,4771425
105988,3807103
105989,3951927
105990,1671866
105991,4463853
105992,4265986
105993,4749370
105994,5589868
105995,3395763
105996,2518069
105997,3948573
105998,3361675
105999,4229037
106000,3650387
106001,14915676
106002,3471378
106003,6067235
106004,14089179
106005,4785626
106006,4035829
106007,5947545
106008,8673789
106009,2507510
106010,5731404
106011,5432235
106012,3025906
106013,10430805
106014,5956513
106015,4938767
106016,1905853
106017,2875070
106018,7008659
106019,3517825
106020,7249485
106021,8963762
106022,5099023
106023,2931168
106024,4595827
106025,879740
106026,4374786
106027,3971613
106028,2696283
106029,8852129
106030,6819591
106031,2313614
106032,9488915
106033,2249671
106034,7183721
106035,4542221
106036,4343425
106037,7118634
106038,1314823
106039,3600474
106040,2563988
106041,13918347
106042,3506051
106043,2176440
106044,3118561
106045,1868315
106046,21497025
106047,11464027
106048,6466348
106049,2963710
106050,3258164
106051,6065344
106052,8252827
106053,3779609
106054,3044178
106055,240150
106056,3505467
106057,4760320
106058,7437308
106059,9184711
106060,5486601
106061,4475012
106062,3600820
106063,1917822
106064,4696299
106065,6608229
106066,5103104
106067,5048541
106068,4777240
106069,3333647
106070,4092252
106071,4023272
106072,1695228
106073,2748995
106074,3727335
106075,4284403
106076,5513996
106077,1810014
106078,4434901
106079,4115590
106080,7193726
106081,5224960
106082,7860903
106083,5664400
106084,7449568
106085,2430151
106086,7777730
106087,4625056
106088,1996595
106089,5074187
106090,4770521
106091,8386489
106092,1679073
106093,4763615
106094,8461002
106095,6404492
106096,2050286
106097,15716407
106098,2684154
106099,4217046
106100,6830873
106101,2265884
106102,4553647
106103,2898694
106104,5515071
106105,7295339
106106,3645576
106107,7921516
106108,8012472
106109,6092538
106110,3328570
106111,38390633
106112,5123636
106113,5494468
106114,-241898
106115,3746559
106116,2461350
106117,2619032
106118,4030607
106119,7691917
106120,5197007
106121,7617620
106122,11123750
106123,6361866
106124,4201577
106125,5529469
106126,5108455
106127,1919263
106128,4938972
106129,3017537
106130,14341325
106131,3933686
106132,13124742
106133,3426748
106134,11460258
106135,4215180
106136,2810297
106137,2793893
106138,308560
106139,8621581
106140,2771761
106141,4433485
106142,5702335
106143,3507203
106144,6705498
106145,4263222
106146,6232169
106147,3762918
106148,3561187
106149,6233932
106150,1143597
106151,6194115
106152,4341979
106153,2806517
106154,8838028
106155,8995270
106156,2218492
106157,6556701
106158,209017
106159,3112480
106160,2036945
106161,5920365
106162,6184848
106163,2373531
106164,3995654
106165,7465160
106166,3426526
106167,5717693
106168,5121721
106169,4141980
106170,5717180
106171,16951205
106172,4980853
106173,6233962
106174,5710635
106175,5129259
106176,6574244
106177,2997461
106178,6319165
106179,2678411
106180,4973434
106181,11101368
106182,5512562
106183,7624405
106184,2365166
106185,8989035
106186,5548292
106187,2223330
106188,3310642
106189,2659524
106190,4593306
106191,15617396
106192,6875544
106193,5995215
106194,5791001
106195,8844100
106196,2641018
106197,3531940
106198,2830496
106199,2195099
106200,3944814
106201,1222830
106202,8410941
106203,4853998
106204,3269015
106205,1551092
106206,10039288
106207,5465963
106208,4728884
106209,9641970
106210,5144235
106211,4002091
106212,7920564
106213,475512
106214,3421364
106215,1728023
106216,5063716
106217,1192004
106218,7272041
106219,4780237
106220,3428679
106221,7033805
106222,2050835
106223,6863580
106224,8848518
106225,8571785
106226,8836903
106227,4198420
106228,4509034
106229,7123959
106230,7173016
106231,4937064
106232,2014261
106233,3136904
106234,4047514
106235,3494641
106236,5801592
106237,5052682
106238,3239150
106239,13002276
106240,4824319
106241,6269698
106242,5865315
106243,5554088
106244,4888302
106245,4420885
106246,47722785
106247,10376813
106248,7736440
106249,5051356
106250,17098968
106251,4486506
106252,3597484
106253,6932117
106254,1657748
106255,6453804
106256,3582901
106257,1905247
106258,1989004
106259,3174276
106260,6502141
106261,5781205
106262,15957883
106263,6050218
106264,5244127
106265,4243561
106266,107427
106267,5094247
106268,5494361
106269,4172806
106270,8809857
106271,6787757
106272,5222080
106273,9192338
106274,15069676
106275,15779930
106276,4109620
106277,1506072
106278,5811013
106279,800516
106280,1677742
106281,3344702
106282,2437839
106283,6461349
106284,4731689
106285,10831246
106286,5085847
106287,8502417
106288,4771143
106289,2417727
106290,10880578
106291,2323649
106292,8847828
106293,4745663
106294,2056582
106295,4639440
106296,5119525
106297,4354004
106298,4559756
106299,3489086
106300,7930737
106301,2466394
106302,4756824
106303,4594322
106304,2346763
106305,3246041
106306,3315130
106307,4275635
106308,3573673
106309,3960089
106310,2379238
106311,3466751
106312,6502707
106313,7558191
106314,2829928
106315,4277866
106316,8524103
106317,2042564
106318,12714348
106319,4173405
106320,2416591
106321,8989641
106322,2019404
106323,2687152
106324,10607441
106325,847126
106326,2122999
106327,7225545
106328,2901928
106329,10588302
106330,2596838
106331,3405688
106332,2153289
106333,13558060
106334,8562121
106335,5316236
106336,7951254
106337,2709563
106338,1731388
106339,6055661
106340,3450160
106341,2520377
106342,5932142
106343,4683458
106344,4701876
106345,1478580
106346,3185648
106347,698026
106348,4479426
106349,2259969
106350,4102555
106351,3656056
106352,7074051
106353,6765183
106354,3790399
106355,1874797
106356,5209465
106357,5651724
106358,830293
106359,3975447
106360,910966
106361,6360043
106362,5452832
106363,8202413
106364,2614556
106365,8643522
106366,1404260
106367,2927036
106368,2379834
106369,3820229
106370,2307112
106371,3793609
106372,7849746
106373,3854604
106374,2252436
106375,3449775
106376,5583159
106377,11952702
106378,5967546
106379,7619460
106380,8704717
106381,4762628
106382,6931976
106383,2781002
106384,3934506
106385,3996439
106386,3032788
106387,6826768
106388,6903746
106389,1270045
106390,5010271
106391,3189504
106392,3760303
106393,7298679
106394,4160202
106395,3964968
106396,6845036
106397,2348397
106398,3070799
106399,4587427
106400,3028896
106401,10411251
106402,3729195
106403,1809750
106404,7771085
106405,5048794
106406,5698435
106407,2897188
106408,8297227
106409,1092914
106410,2685994
106411,5930814
106412,4334308
106413,3698572
106414,2566442
106415,2054362
106416,4277396
106417,5071893
106418,3580415
106419,5607904
106420,4832821
106421,564656
106422,3881414
106423,1411047
106424,1042965
106425,1475891
106426,3875359
106427,6701694
106428,3675437
106429,5155368
106430,3908145
106431,2910841
106432,5912195
106433,2688211
106434,2829063
106435,1476741
106436,4597575
106437,12315002
106438,14666677
106439,10876214
106440,4235888
106441,1173164
106442,4213516
106443,1207999
106444,2297129
106445,9723699
106446,4373373
106447,8176583
106448,8335617
106449,3305030
106450,4434576
106451,1207138
106452,554122
106453,14600306
106454,1212849
106455,11519883
106456,8219443
106457,2920532
106458,6657724
106459,2746320
106460,5636285
106461,5677358
106462,4516839
106463,1990569
106464,5280650
106465,3454810
106466,1660360
106467,4729631
106468,1868556
106469,3186874
106470,4787189
106471,7233467
106472,2953545
106473,2478829
106474,6390661
106475,6127339
106476,8959187
106477,9663032
106478,3907920
106479,3550550
106480,4042307
106481,13647188
106482,4529092
106483,5965744
106484,5997331
106485,4485202
106486,8214884
106487,33096444
106488,6519485
106489,3014605
106490,5696472
106491,8726762
106492,2540900
106493,3663817
106494,5053653
106495,6911110
106496,4370686
106497,7319128
106498,3400103
106499,1775647
106500,5199792
106501,-300850
106502,7578734
106503,2755375
106504,4717377
106505,4676598
106506,1803826
106507,3350225
106508,7661272
106509,4312347
106510,4840027
106511,3924704
106512,2489021
106513,3000257
106514,4311970
106515,5229390
106516,5665217
106517,4140851
106518,2038696
106519,2895653
106520,1466306
106521,4587192
106522,7044335
106523,4459785
106524,3915385
106525,7428841
106526,1753063
106527,2448750
106528,13525412
106529,4180133
106530,6779418
106531,4803420
106532,3897607
106533,9714284
106534,2748062
106535,4835824
106536,7523118
106537,7445877
106538,7280991
106539,4476006
106540,2178331
106541,3723932
106542,3670224
106543,25470563
106544,3804514
106545,1285020
106546,2139906
106547,6116691
106548,2639581
106549,10294696
106550,3431876
106551,6229435
106552,9909736
106553,3440333
106554,4344261
106555,1697797
106556,3705181
106557,30837815
106558,459139
106559,3543111
106560,2961713
106561,7870427
106562,9994952
106563,3220929
106564,10570036
106565,2970600
106566,1126338
106567,2383405
106568,2096643
106569,5157804
106570,1826857
106571,3228331
106572,5942997
106573,1290000
106574,3635984
106575,1841092
106576,6535167
106577,5163974
106578,3887172
106579,4363934
106580,2094025
106581,5593866
106582,3762227
106583,4510680
106584,5001512
106585,5553667
106586,4284287
106587,1333846
106588,1176632
106589,3424534
106590,5259932
106591,2949849
106592,1905904
106593,768562
106594,3042186
106595,5024661
106596,3814234
106597,6576712
106598,3833920
106599,7143060
106600,12351537
106601,2355410
106602,6080807
106603,1964750
106604,5431229
106605,5142416
106606,5178365
106607,7633471
106608,1589982
106609,4981878
106610,900908
106611,2571530
106612,4216839
106613,3792779
106614,3831077
106615,17958888
106616,7454206
106617,5256407
106618,2893361
106619,6519157
106620,6320220
106621,3566416
106622,4941909
106623,3541367
106624,3181867
106625,6838752
106626,3548292
106627,4503937
106628,1053601
106629,3559586
106630,5487289
106631,3282779
106632,11109104
106633,3538857
106634,3381678
106635,4019200
106636,1883066
106637,7248499
106638,7238138
106639,1325941
106640,19453314
106641,2312584
106642,8457726
106643,13132737
106644,2272517
106645,4924096
106646,6690256
106647,461343
106648,2856084
106649,9198305
106650,1820864
106651,6132575
106652,134860
106653,3572552
106654,5441172
106655,3492994
106656,5813987
106657,6000086
106658,7213967
106659,4048871
106660,2318849
106661,2442030
106662,2339569
106663,7936419
106664,4992051
106665,4292345
106666,4635141
106667,1659609
106668,4505904
106669,4288461
106670,5251773
106671,4239430
106672,2434461
106673,2607939
106674,7238829
106675,4787630
106676,4352968
106677,3211332
106678,4130393
106679,3610086
106680,7261212
106681,3142315
106682,12614277
106683,3535790
106684,3617037
106685,2798401
106686,3582188
106687,5024512
106688,5272032
106689,6407596
106690,4913928
106691,13182612
106692,2923027
106693,3748550
106694,809954
106695,4413702
106696,2799107
106697,2701807
106698,3622215
106699,1997746
106700,3756995
106701,3237106
106702,3265317
106703,732940
106704,3280406
106705,6525131
106706,4205500
106707,506910
106708,5791870
106709,3355034
106710,4114729
106711,3125523
106712,8224742
106713,2459271
106714,14743084
106715,8967010
106716,4086309
106717,-206054
106718,3781031
106719,3021301
106720,4148607
106721,3444711
106722,1333860
106723,20696972
106724,4926339
106725,2958057
106726,11385589
106727,4898714
106728,4232733
106729,2221544
106730,3082888
106731,2169632
106732,3962229
106733,4458175
106734,-21519
106735,8253610
106736,3544075
106737,2841679
106738,3907829
106739,1410035
106740,4331942
106741,5433196
106742,2171544
106743,5753697
106744,4286513
106745,4134159
106746,2027547
106747,2255863
106748,5226424
106749,4941632
106750,4906908
106751,10691430
106752,712380
106753,6227964
106754,5092685
106755,880790
106756,5012319
106757,3721607
106758,7090304
106759,3633835
106760,2885141
106761,2874015
106762,2428551
106763,5041407
106764,3785072
106765,3401366
106766,4063077
106767,7479408
106768,5555323
106769,2505460
106770,2621520
106771,2516086
106772,4486721
106773,2347685
106774,6619601
106775,3544647
106776,2553415
106777,5192212
106778,8005153
106779,5072246
106780,3561758
106781,3787107
106782,5281160
106783,3958916
106784,313911
106785,654191
106786,10628406
106787,3936758
106788,2399840
106789,3559544
106790,3729524
106791,1866315
106792,4058825
106793,5864409
106794,10394003
106795,8385472
106796,5294511
106797,4472769
106798,4962628
106799,1605986
106800,3569028
106801,5804387
106802,4454606
106803,7316202
106804,5651935
106805,4149600
106806,3795871
106807,3362057
106808,11014822
106809,2775538
106810,9045177
106811,4052971
106812,5730839
106813,16709453
106814,6847135
106815,13229836
106816,4472438
106817,3785871
106818,3275839
106819,5460521
106820,12415477
106821,6050440
106822,4887012
106823,3975735
106824,5532618
106825,9991581
106826,7833161
106827,9705710
106828,2457825
106829,2175070
106830,4241153
106831,3741309
106832,6701917
106833,8161166
106834,5567654
106835,4065064
106836,2293425
106837,3831190
106838,9702260
106839,2852584
106840,11216453
106841,8068263
106842,2785777
106843,4211965
106844,2422797
106845,3784610
106846,15226330
106847,8962707
106848,3544233
106849,6267166
106850,1181522
106851,5090167
106852,1022601
106853,4118363
106854,3669316
106855,12529228
106856,2849163
106857,2251476
106858,3885267
106859,8303705
106860,2824270
106861,6265587
106862,7079385
106863,4221212
106864,8892127
106865,6026398
106866,1769018
106867,5961893
106868,11789041
106869,4948031
106870,4778501
106871,4235504
106872,3762919
106873,4394226
106874,6086987
106875,4789735
106876,6790811
106877,4568905
106878,4184232
106879,4356639
106880,1831027
106881,5008997
106882,1578666
106883,4877905
106884,2640266
106885,17064088
106886,4811337
106887,8081978
106888,7758708
106889,6082968
106890,3194563
106891,8762224
106892,3904982
