ID,TARGET
2996,1
2997,1
2998,1
2999,1
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,2
3009,0
3010,1
3011,1
3012,0
3013,0
3014,0
3015,1
3016,0
3017,1
3018,1
3019,0
3020,1
3021,1
3022,1
3023,1
3024,2
3025,2
3026,1
3027,1
3028,1
3029,1
3030,0
3031,0
3032,1
3033,2
3034,2
3035,1
3036,0
3037,1
3038,1
3039,2
3040,2
3041,0
3042,0
3043,2
3044,1
3045,1
3046,0
3047,2
3048,0
3049,0
3050,1
3051,2
3052,1
3053,2
3054,0
3055,1
3056,0
3057,2
3058,2
3059,0
3060,2
3061,1
3062,0
3063,2
3064,2
3065,2
3066,2
3067,1
3068,2
3069,2
3070,1
3071,2
3072,2
3073,2
3074,0
3075,1
3076,0
3077,1
3078,2
3079,0
3080,0
3081,0
3082,0
3083,1
3084,0
3085,1
3086,0
3087,1
3088,1
3089,0
3090,1
3091,0
3092,1
3093,1
3094,2
3095,1
3096,0
3097,1
3098,0
3099,1
3100,1
3101,0
3102,2
3103,1
3104,1
3105,0
3106,1
3107,0
3108,2
3109,0
3110,1
3111,1
3112,0
3113,0
3114,2
3115,0
3116,0
3117,0
3118,1
3119,0
3120,1
3121,1
3122,0
3123,0
3124,1
3125,0
3126,1
3127,1
3128,1
3129,1
3130,0
3131,1
3132,0
3133,0
3134,0
3135,1
3136,0
3137,1
3138,2
3139,0
3140,0
3141,2
3142,1
3143,0
3144,1
3145,1
3146,0
3147,1
3148,1
3149,2
3150,0
3151,0
3152,1
3153,0
3154,1
3155,2
3156,2
3157,0
3158,0
3159,2
3160,2
3161,2
3162,2
3163,2
3164,0
3165,0
3166,2
3167,2
3168,0
3169,2
3170,2
3171,0
3172,2
3173,2
3174,2
3175,0
3176,1
3177,1
3178,2
3179,1
3180,1
3181,1
3182,1
3183,0
3184,1
3185,1
3186,1
3187,1
3188,2
3189,2
3190,0
3191,1
3192,2
3193,2
3194,0
3195,1
3196,1
3197,0
3198,2
3199,0
3200,1
3201,2
3202,0
3203,2
3204,0
3205,2
3206,0
3207,2
3208,2
3209,1
3210,2
3211,2
3212,2
3213,1
3214,1
3215,1
3216,1
3217,0
3218,1
3219,0
3220,0
3221,0
3222,1
3223,0
3224,0
3225,0
3226,2
3227,2
3228,1
3229,2
3230,2
3231,2
3232,2
3233,2
3234,1
3235,1
3236,2
3237,1
3238,0
3239,1
3240,1
3241,0
3242,2
3243,0
3244,2
3245,1
3246,2
3247,0
3248,1
3249,2
3250,1
3251,2
3252,1
3253,1
3254,1
3255,0
3256,1
3257,0
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,0
3267,1
3268,0
3269,2
3270,0
3271,0
3272,2
3273,1
3274,2
3275,0
3276,1
3277,2
3278,2
3279,2
3280,1
3281,1
3282,2
3283,1
3284,2
3285,0
3286,2
3287,1
3288,2
3289,1
3290,2
3291,2
3292,1
3293,1
3294,1
3295,0
3296,1
3297,1
3298,1
3299,1
3300,1
3301,2
3302,0
3303,0
3304,1
3305,0
3306,1
3307,1
3308,0
3309,0
3310,1
3311,1
3312,1
3313,0
3314,0
3315,0
3316,1
3317,0
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3325,1
3326,2
3327,2
3328,0
3329,1
3330,1
3331,2
3332,2
3333,2
3334,0
3335,1
3336,0
3337,1
3338,0
3339,2
3340,0
3341,1
3342,0
3343,1
3344,0
3345,1
3346,0
3347,0
3348,1
3349,0
3350,0
3351,1
3352,0
3353,0
3354,0
3355,1
3356,1
3357,1
3358,0
3359,0
3360,1
3361,1
3362,1
3363,0
3364,2
3365,2
3366,1
3367,1
3368,2
3369,0
3370,1
3371,1
3372,0
3373,1
3374,2
3375,2
3376,1
3377,1
3378,0
3379,2
3380,0
3381,2
3382,0
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,1
3390,1
3391,1
3392,1
3393,0
3394,1
3395,1
3396,2
3397,1
3398,1
3399,1
3400,1
3401,1
3402,2
3403,0
3404,1
3405,0
3406,0
3407,1
3408,2
3409,1
3410,1
3411,1
3412,1
3413,1
3414,1
3415,2
3416,0
3417,1
3418,2
3419,1
3420,0
3421,1
3422,1
3423,1
3424,1
3425,2
3426,2
3427,1
3428,0
3429,2
3430,0
3431,1
3432,1
3433,2
3434,0
3435,2
3436,1
3437,1
3438,0
3439,1
3440,2
3441,2
3442,1
3443,0
3444,0
3445,2
3446,0
3447,0
3448,2
3449,1
3450,0
3451,1
3452,1
3453,2
3454,0
3455,0
3456,0
3457,2
3458,1
3459,0
3460,0
3461,1
3462,0
3463,0
3464,0
3465,0
3466,1
3467,2
3468,2
3469,1
3470,0
3471,2
3472,1
3473,1
3474,0
3475,0
3476,2
3477,0
3478,1
3479,1
3480,2
3481,2
3482,1
3483,1
3484,1
3485,1
3486,0
3487,2
3488,0
3489,1
3490,2
3491,1
3492,1
3493,1
3494,1
3495,2
3496,1
3497,1
3498,0
3499,1
3500,1
3501,2
3502,1
3503,1
3504,2
3505,1
3506,0
3507,2
3508,2
3509,1
3510,1
3511,0
3512,0
3513,0
3514,1
3515,0
3516,1
3517,1
3518,0
3519,0
3520,1
3521,0
3522,0
3523,0
3524,2
3525,0
3526,1
3527,0
3528,0
3529,0
3530,0
3531,2
3532,2
3533,1
3534,0
3535,1
3536,1
3537,1
3538,2
3539,1
3540,1
3541,0
3542,1
3543,0
3544,0
3545,0
3546,1
3547,1
3548,1
3549,2
3550,0
3551,0
3552,0
3553,1
3554,1
3555,2
3556,2
3557,2
3558,1
3559,1
3560,1
3561,0
3562,2
3563,0
3564,0
3565,1
3566,1
3567,1
3568,1
3569,1
3570,1
3571,1
3572,0
3573,1
3574,1
3575,1
3576,1
3577,1
3578,1
3579,1
3580,2
3581,1
3582,1
3583,1
3584,1
3585,2
3586,0
3587,1
3588,1
3589,0
3590,2
3591,1
3592,1
3593,1
3594,1
3595,1
3596,0
3597,0
3598,0
3599,1
3600,2
3601,1
3602,2
3603,0
3604,0
3605,0
3606,2
3607,2
3608,2
3609,2
3610,2
3611,1
3612,1
3613,2
3614,0
3615,1
3616,0
3617,0
3618,0
3619,0
3620,1
3621,2
3622,0
3623,1
3624,2
3625,0
3626,1
3627,1
3628,2
3629,1
3630,1
3631,0
3632,0
3633,0
3634,2
3635,1
3636,1
3637,1
3638,1
3639,0
3640,0
3641,1
3642,2
3643,0
3644,1
3645,1
3646,1
3647,1
3648,1
3649,1
3650,1
3651,1
3652,2
3653,0
3654,1
3655,1
3656,0
3657,1
3658,1
3659,0
3660,0
3661,1
3662,1
3663,1
3664,0
3665,0
3666,1
3667,0
3668,1
3669,1
3670,1
3671,1
3672,2
3673,2
3674,0
3675,0
3676,2
3677,2
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,2
3685,2
3686,0
3687,2
3688,1
3689,0
3690,1
3691,0
3692,1
3693,1
3694,1
3695,1
3696,1
3697,1
3698,1
3699,2
3700,0
3701,1
3702,2
3703,0
3704,2
3705,2
3706,2
3707,1
3708,2
3709,1
3710,2
3711,2
3712,2
3713,0
3714,1
3715,0
3716,1
3717,1
3718,1
3719,2
3720,1
3721,1
3722,0
3723,1
3724,0
3725,1
3726,1
3727,1
3728,1
3729,2
3730,1
3731,1
3732,1
3733,2
3734,1
3735,1
3736,1
3737,1
3738,1
3739,1
3740,0
3741,0
3742,0
3743,0
3744,2
3745,1
3746,0
3747,1
3748,0
3749,0
3750,0
3751,2
3752,0
3753,2
3754,1
3755,1
3756,1
3757,1
3758,0
3759,1
3760,2
3761,1
3762,1
3763,1
3764,0
3765,1
3766,1
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,0
3779,2
3780,2
3781,0
3782,0
3783,1
3784,2
3785,0
3786,1
3787,2
3788,2
3789,1
3790,1
3791,1
3792,2
3793,1
3794,1
3795,0
3796,2
3797,1
3798,0
3799,1
3800,1
3801,0
3802,2
3803,2
3804,2
3805,2
3806,0
3807,2
3808,0
3809,1
3810,1
3811,1
3812,1
3813,1
3814,0
3815,1
3816,1
3817,0
3818,0
3819,1
3820,0
3821,1
3822,0
3823,1
3824,1
3825,2
3826,0
3827,2
3828,0
3829,1
3830,1
3831,2
3832,1
3833,1
3834,0
3835,0
3836,1
3837,1
3838,1
3839,1
3840,0
3841,1
3842,1
3843,0
3844,1
3845,0
3846,1
3847,1
3848,1
3849,1
3850,1
3851,2
3852,1
3853,1
3854,1
3855,0
3856,1
3857,2
3858,0
3859,0
3860,2
3861,1
3862,1
3863,2
3864,2
3865,2
3866,1
3867,0
3868,2
3869,2
3870,1
3871,2
3872,0
3873,2
3874,1
3875,0
3876,1
3877,2
3878,0
3879,2
3880,1
3881,1
3882,2
3883,1
3884,0
3885,1
3886,1
3887,1
3888,0
3889,1
3890,0
3891,0
3892,2
3893,0
3894,0
3895,1
3896,0
3897,2
3898,1
3899,1
3900,1
3901,1
3902,1
3903,0
3904,1
3905,2
3906,1
3907,1
3908,1
3909,0
3910,0
3911,0
3912,1
3913,1
3914,1
3915,0
3916,1
3917,1
3918,0
3919,0
3920,1
3921,2
3922,2
3923,2
3924,2
3925,1
3926,1
3927,2
3928,1
3929,0
3930,0
3931,1
3932,1
3933,1
3934,0
3935,1
3936,2
3937,2
3938,1
3939,1
3940,1
3941,0
3942,1
3943,2
3944,2
3945,1
3946,1
3947,1
3948,1
3949,1
3950,0
3951,1
3952,2
3953,1
3954,2
3955,2
3956,1
3957,0
3958,2
3959,1
3960,2
3961,2
3962,0
3963,2
3964,1
3965,1
3966,0
3967,0
3968,1
3969,2
3970,2
3971,1
3972,1
3973,1
3974,0
3975,2
3976,1
3977,0
3978,2
3979,2
3980,0
3981,0
3982,0
3983,0
3984,1
3985,0
3986,1
3987,1
3988,0
3989,1
3990,0
3991,1
3992,1
3993,0
3994,2
3995,0
3996,1
3997,2
3998,1
3999,2
4000,1
4001,0
4002,1
4003,1
4004,0
4005,0
4006,1
4007,1
4008,1
4009,1
4010,1
4011,1
4012,1
4013,0
4014,1
4015,0
4016,1
4017,2
4018,0
4019,1
4020,2
4021,0
4022,2
4023,2
4024,2
4025,0
4026,2
4027,2
4028,1
4029,1
4030,1
4031,1
4032,1
4033,1
4034,0
4035,0
4036,0
4037,0
4038,1
4039,2
4040,1
4041,2
4042,1
4043,0
4044,1
4045,1
4046,2
4047,1
4048,1
4049,1
4050,1
4051,1
4052,1
4053,1
4054,0
4055,0
4056,0
4057,0
4058,0
4059,1
4060,1
4061,2
4062,0
4063,1
4064,2
4065,1
4066,2
4067,1
4068,2
4069,1
4070,0
4071,0
4072,0
4073,1
4074,0
4075,0
4076,2
4077,0
4078,1
4079,0
4080,2
4081,1
4082,1
4083,0
4084,0
4085,0
4086,2
4087,1
4088,0
4089,1
4090,0
4091,0
4092,0
4093,2
4094,0
4095,1
4096,1
4097,1
4098,2
4099,1
4100,1
4101,1
4102,0
4103,1
4104,1
4105,1
4106,1
4107,1
4108,2
4109,0
4110,0
4111,0
4112,0
4113,1
4114,0
4115,0
4116,0
4117,0
4118,0
4119,1
4120,0
4121,1
4122,0
4123,1
4124,1
4125,2
4126,2
4127,0
4128,0
4129,0
4130,2
4131,1
4132,2
4133,0
4134,0
4135,0
4136,1
4137,0
4138,0
4139,0
4140,1
4141,1
4142,1
4143,0
4144,1
4145,1
4146,1
4147,0
4148,1
4149,2
4150,1
4151,0
4152,0
4153,1
4154,2
4155,2
4156,0
4157,2
4158,0
4159,0
4160,1
4161,1
4162,0
4163,1
4164,1
4165,0
4166,1
4167,2
4168,2
4169,1
4170,1
4171,1
4172,1
4173,1
4174,2
4175,1
4176,0
4177,1
4178,0
4179,0
4180,1
4181,1
4182,2
4183,2
4184,1
4185,2
4186,1
4187,1
4188,1
4189,2
4190,1
4191,0
4192,1
4193,2
4194,0
4195,0
4196,1
4197,2
4198,0
4199,0
4200,1
4201,1
4202,2
4203,2
4204,1
4205,2
4206,1
4207,2
4208,2
4209,0
4210,0
4211,2
4212,0
4213,2
4214,0
4215,0
4216,2
4217,1
4218,1
4219,2
4220,2
4221,2
4222,2
4223,0
4224,1
4225,2
4226,0
4227,0
4228,1
4229,0
4230,1
4231,2
4232,2
4233,2
4234,0
4235,1
4236,1
4237,2
4238,0
4239,2
4240,1
4241,1
4242,1
4243,2
4244,1
4245,2
4246,2
4247,1
4248,1
4249,2
4250,1
4251,1
4252,2
4253,2
4254,1
4255,1
4256,1
4257,0
4258,2
4259,0
4260,1
4261,1
4262,1
4263,1
4264,1
4265,1
4266,2
4267,1
4268,2
4269,2
4270,2
4271,2
4272,1
4273,1
4274,1
4275,2
4276,2
4277,1
4278,1
4279,2
4280,2
4281,1
4282,0
4283,1
4284,2
4285,1
4286,2
4287,0
4288,0
4289,1
4290,2
4291,0
4292,0
4293,1
4294,1
4295,0
4296,1
4297,0
4298,0
4299,1
4300,1
4301,1
4302,1
4303,1
4304,1
4305,1
4306,1
4307,1
4308,1
4309,1
4310,1
4311,1
4312,1
4313,2
4314,1
4315,0
4316,0
4317,0
4318,0
4319,1
4320,1
4321,1
4322,2
4323,1
4324,2
4325,2
4326,0
4327,2
4328,1
4329,2
4330,0
4331,1
4332,2
4333,1
4334,1
4335,0
4336,2
4337,1
4338,2
4339,2
4340,0
4341,2
4342,1
4343,0
4344,2
4345,2
4346,1
4347,1
4348,0
4349,0
4350,2
4351,1
4352,2
4353,2
4354,1
4355,1
4356,2
4357,0
4358,2
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,0
4366,1
4367,2
4368,0
4369,1
4370,2
4371,2
4372,0
4373,1
4374,0
4375,0
4376,1
4377,1
4378,1
4379,2
4380,2
4381,1
4382,1
4383,0
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,0
4391,0
4392,2
4393,0
4394,0
4395,1
4396,0
4397,1
4398,0
4399,2
4400,2
4401,0
4402,2
4403,2
4404,2
4405,2
4406,2
4407,2
4408,2
4409,1
4410,1
4411,1
4412,0
4413,1
4414,1
4415,0
4416,0
4417,1
4418,1
4419,0
4420,0
4421,2
4422,2
4423,0
4424,0
4425,1
4426,1
4427,0
4428,1
4429,2
4430,1
4431,1
4432,0
4433,1
4434,0
4435,0
4436,0
4437,0
4438,2
4439,1
4440,0
4441,1
4442,1
4443,0
4444,0
4445,0
4446,2
4447,2
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,1
4455,2
4456,0
4457,1
4458,0
4459,0
4460,1
4461,0
4462,0
4463,0
4464,0
4465,2
4466,2
4467,2
4468,1
4469,0
4470,0
4471,1
4472,1
4473,0
4474,1
4475,2
4476,1
4477,1
4478,1
4479,0
4480,0
4481,0
4482,0
4483,0
4484,1
4485,0
4486,0
4487,0
4488,1
4489,0
4490,2
4491,1
4492,0
4493,1
4494,1
4495,0
4496,0
4497,2
4498,1
4499,1
4500,2
4501,0
4502,1
4503,2
4504,2
4505,2
4506,2
4507,2
4508,2
4509,1
4510,2
4511,2
4512,2
4513,2
4514,1
4515,2
4516,1
4517,1
4518,1
4519,2
4520,1
4521,1
4522,1
4523,1
4524,2
4525,2
4526,1
4527,1
4528,1
4529,1
4530,0
4531,0
4532,0
4533,1
4534,2
4535,0
4536,1
4537,0
4538,1
4539,0
4540,1
4541,1
4542,1
4543,0
4544,1
4545,0
4546,1
4547,1
4548,0
4549,1
4550,1
4551,1
4552,1
4553,1
4554,2
4555,1
4556,1
4557,0
4558,0
4559,1
4560,1
4561,1
4562,0
4563,1
4564,1
4565,0
4566,0
4567,0
4568,1
4569,0
4570,1
4571,0
4572,0
4573,0
4574,0
4575,1
4576,0
4577,0
4578,0
4579,2
4580,0
4581,2
4582,2
4583,1
4584,1
4585,1
4586,1
4587,2
4588,0
4589,0
4590,2
4591,2
4592,0
4593,2
4594,2
4595,1
4596,0
4597,1
4598,0
4599,0
4600,0
4601,0
4602,0
4603,0
4604,2
4605,0
4606,1
4607,2
4608,2
4609,1
4610,1
4611,1
4612,0
4613,2
4614,1
4615,1
4616,1
4617,1
4618,1
4619,0
4620,1
4621,1
4622,1
4623,1
4624,1
4625,1
4626,0
4627,1
4628,1
4629,1
4630,0
4631,0
4632,1
4633,2
4634,2
4635,2
4636,2
4637,0
4638,0
4639,0
4640,1
4641,0
4642,1
4643,1
4644,1
4645,0
4646,2
4647,2
4648,0
4649,0
4650,0
4651,2
4652,2
4653,1
4654,0
4655,2
4656,2
4657,0
4658,0
4659,1
4660,1
4661,1
4662,1
4663,1
4664,0
4665,1
4666,0
4667,2
4668,2
4669,1
4670,1
4671,1
4672,1
4673,1
4674,1
4675,1
4676,0
4677,1
4678,0
4679,1
4680,0
4681,0
4682,1
4683,1
4684,1
4685,1
4686,0
4687,0
4688,0
4689,0
4690,1
4691,1
4692,0
4693,2
4694,1
4695,1
4696,0
4697,1
4698,0
4699,0
4700,1
4701,0
4702,1
4703,1
4704,0
4705,1
4706,0
4707,0
4708,1
4709,2
4710,0
4711,1
4712,2
4713,2
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,0
4723,1
4724,1
4725,1
4726,2
4727,1
4728,0
4729,1
4730,1
4731,2
4732,1
4733,2
4734,0
4735,2
4736,2
4737,2
4738,1
4739,0
4740,1
4741,2
4742,2
4743,2
4744,0
4745,2
4746,1
4747,2
4748,1
4749,0
4750,1
4751,2
4752,0
4753,0
4754,2
4755,2
4756,2
4757,0
4758,1
4759,1
4760,1
4761,0
4762,0
4763,1
4764,1
4765,1
4766,1
4767,1
4768,0
4769,0
4770,1
4771,1
4772,1
4773,1
4774,2
4775,0
4776,1
4777,2
4778,2
4779,2
4780,2
4781,0
4782,1
4783,1
4784,1
4785,1
4786,1
4787,0
4788,2
4789,1
4790,1
4791,2
4792,1
4793,1
4794,1
4795,2
4796,1
4797,2
4798,2
4799,2
4800,1
4801,1
4802,0
4803,1
4804,0
4805,2
4806,2
4807,2
4808,1
4809,1
4810,1
4811,0
4812,1
4813,1
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,1
4824,1
4825,1
4826,0
4827,1
4828,0
4829,2
4830,1
4831,1
4832,1
4833,1
4834,2
4835,1
4836,1
4837,1
4838,0
4839,1
4840,0
4841,2
4842,1
4843,1
4844,0
4845,1
4846,0
4847,0
4848,1
4849,1
4850,1
4851,1
4852,0
4853,1
4854,1
4855,2
4856,2
4857,0
4858,1
4859,1
4860,1
4861,2
4862,1
4863,1
4864,0
4865,1
4866,2
4867,1
4868,0
4869,1
4870,1
4871,0
4872,2
4873,2
4874,1
4875,0
4876,1
4877,1
4878,1
4879,1
4880,2
4881,1
4882,0
4883,2
4884,2
4885,2
4886,0
4887,1
4888,1
4889,0
4890,1
4891,1
4892,0
4893,0
4894,2
4895,0
4896,2
4897,1
4898,0
4899,1
4900,2
4901,0
4902,0
4903,0
4904,1
4905,1
4906,0
4907,2
4908,2
4909,0
4910,0
4911,1
4912,2
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,0
4921,1
4922,1
4923,1
4924,1
4925,1
4926,2
4927,1
4928,1
4929,1
4930,1
4931,1
4932,0
4933,2
4934,0
4935,0
4936,0
4937,0
4938,1
4939,1
4940,1
4941,1
4942,0
4943,1
4944,1
4945,1
4946,0
4947,0
4948,0
4949,0
4950,2
4951,0
4952,1
4953,0
4954,1
4955,2
4956,2
4957,0
4958,1
4959,1
4960,2
4961,2
4962,0
4963,0
4964,0
4965,1
4966,1
4967,0
4968,0
4969,0
4970,0
4971,1
4972,2
4973,2
4974,1
4975,1
4976,0
4977,2
4978,2
4979,2
4980,0
4981,2
4982,1
4983,1
4984,1
4985,1
4986,2
4987,1
4988,1
4989,0
4990,0
4991,1
4992,1
4993,2
4994,1
4995,2
4996,0
4997,2
4998,0
4999,2
5000,1
5001,2
5002,1
5003,1
5004,1
5005,1
5006,0
5007,1
5008,0
5009,1
5010,0
5011,1
5012,1
5013,1
5014,2
5015,1
5016,0
5017,1
5018,0
5019,2
5020,0
5021,1
5022,2
5023,1
5024,2
5025,0
5026,0
5027,1
5028,0
5029,1
5030,1
5031,0
5032,1
5033,0
5034,2
5035,1
5036,1
5037,0
5038,1
5039,1
5040,2
5041,1
5042,0
5043,2
5044,0
5045,2
5046,1
5047,0
5048,0
5049,0
5050,1
5051,0
5052,0
5053,1
5054,0
5055,0
5056,0
5057,0
5058,0
5059,1
5060,2
5061,0
5062,0
5063,2
5064,1
5065,1
5066,2
5067,2
5068,0
5069,2
5070,2
5071,0
5072,1
5073,1
5074,1
5075,0
5076,1
5077,1
5078,1
5079,0
5080,1
5081,0
5082,0
5083,1
5084,2
5085,2
5086,0
5087,1
5088,1
5089,1
5090,1
5091,1
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,1
5103,1
5104,1
5105,0
5106,0
5107,0
5108,2
5109,1
5110,1
5111,0
5112,1
5113,0
5114,0
5115,1
5116,2
5117,0
5118,2
5119,2
5120,2
5121,2
5122,2
5123,2
5124,1
5125,0
5126,2
5127,1
5128,2
5129,2
5130,1
5131,1
5132,0
5133,2
5134,1
5135,0
5136,1
5137,1
5138,0
5139,1
5140,0
5141,1
5142,0
5143,0
5144,0
5145,1
5146,0
5147,1
5148,0
5149,1
5150,0
5151,1
5152,1
5153,2
5154,0
5155,1
5156,0
5157,1
5158,1
5159,2
5160,2
5161,1
5162,2
5163,2
5164,0
5165,2
5166,2
5167,2
5168,0
5169,2
5170,0
5171,2
5172,2
5173,2
5174,1
5175,0
5176,2
5177,2
5178,0
5179,0
5180,0
5181,0
5182,2
5183,2
5184,1
5185,2
5186,2
5187,1
5188,0
5189,1
5190,2
5191,1
5192,1
5193,0
5194,1
5195,1
5196,2
5197,2
5198,1
5199,0
5200,1
5201,1
5202,0
5203,1
5204,0
5205,1
5206,1
5207,0
5208,0
5209,0
5210,1
5211,0
5212,1
5213,1
5214,1
5215,2
5216,0
5217,0
5218,0
5219,1
5220,2
5221,1
5222,1
5223,1
5224,1
5225,0
5226,1
5227,0
5228,0
5229,0
5230,2
5231,2
5232,2
5233,0
5234,1
5235,0
5236,0
5237,0
5238,2
5239,2
5240,2
5241,1
5242,1
5243,0
5244,1
5245,0
5246,0
5247,1
5248,1
5249,1
5250,1
5251,1
5252,2
5253,1
5254,1
5255,1
5256,1
5257,2
5258,2
5259,2
5260,2
5261,1
5262,1
5263,2
5264,1
5265,1
5266,1
5267,0
5268,2
5269,1
5270,0
5271,1
5272,0
5273,0
5274,2
5275,1
5276,2
5277,2
5278,1
5279,2
5280,1
5281,1
5282,2
5283,2
5284,2
5285,2
5286,1
5287,0
5288,1
5289,1
5290,2
5291,2
5292,1
5293,1
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,1
5303,2
5304,2
5305,2
5306,0
5307,1
5308,0
5309,1
5310,1
5311,2
5312,2
5313,2
5314,2
5315,0
5316,1
5317,1
5318,1
5319,1
5320,1
5321,0
5322,2
5323,2
5324,1
5325,2
5326,1
5327,0
5328,2
5329,0
5330,1
5331,2
5332,1
5333,2
5334,2
5335,2
5336,1
5337,1
5338,1
5339,1
5340,1
5341,1
5342,0
5343,0
5344,2
5345,1
5346,1
5347,2
5348,0
5349,0
5350,1
5351,1
5352,1
5353,2
5354,1
5355,1
5356,0
5357,1
5358,2
5359,0
5360,1
5361,0
5362,2
5363,1
5364,1
5365,1
5366,0
5367,1
5368,1
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,1
5376,0
5377,1
5378,0
5379,1
5380,0
5381,0
5382,0
5383,0
5384,2
5385,0
5386,2
5387,0
5388,0
5389,0
5390,0
5391,2
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,1
5399,2
5400,1
5401,0
5402,1
5403,2
5404,1
5405,0
5406,1
5407,1
5408,1
5409,0
5410,1
5411,1
5412,0
5413,0
5414,1
5415,1
5416,1
5417,1
5418,1
5419,2
5420,1
5421,2
5422,1
5423,2
5424,2
5425,2
5426,1
5427,0
5428,1
5429,1
5430,1
5431,0
5432,1
5433,1
5434,2
5435,2
5436,2
5437,0
5438,1
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,0
5446,1
5447,1
5448,1
5449,0
5450,1
5451,2
5452,0
5453,0
5454,0
5455,0
5456,0
5457,1
5458,0
5459,1
5460,1
5461,0
5462,1
5463,1
5464,1
5465,1
5466,1
5467,2
5468,2
5469,2
5470,2
5471,0
5472,2
5473,1
5474,2
5475,2
5476,2
5477,1
5478,1
5479,0
5480,0
5481,0
5482,0
5483,2
5484,2
5485,2
5486,0
5487,2
5488,2
5489,0
5490,2
5491,1
5492,0
5493,1
5494,1
5495,2
5496,1
5497,0
5498,1
5499,0
5500,1
5501,1
5502,0
5503,1
5504,1
5505,2
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,1
5513,0
5514,2
5515,2
5516,0
5517,1
5518,2
5519,2
5520,1
5521,1
5522,1
5523,1
5524,2
5525,1
5526,0
5527,2
5528,2
5529,2
5530,1
5531,0
5532,2
5533,0
5534,0
5535,0
5536,0
5537,1
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,1
5545,0
5546,2
5547,1
5548,0
5549,0
5550,0
5551,0
5552,0
5553,2
5554,1
5555,1
5556,2
5557,1
5558,1
5559,1
5560,0
5561,2
5562,2
5563,2
5564,1
5565,0
5566,1
5567,1
5568,2
5569,0
5570,1
5571,0
5572,1
5573,1
5574,0
5575,1
5576,0
5577,0
5578,1
5579,2
5580,0
5581,1
5582,1
5583,1
5584,2
5585,0
5586,2
5587,0
5588,1
5589,1
5590,0
5591,1
5592,1
5593,1
5594,2
5595,2
5596,2
5597,1
5598,0
5599,2
5600,1
5601,1
5602,2
5603,0
5604,1
5605,0
5606,2
5607,0
5608,1
5609,1
5610,1
5611,1
5612,0
5613,1
5614,1
5615,1
5616,0
5617,1
5618,1
5619,2
5620,2
5621,0
5622,2
5623,0
5624,1
5625,0
5626,1
5627,0
5628,1
5629,1
5630,1
5631,1
5632,1
5633,0
5634,0
5635,0
5636,0
5637,1
5638,0
5639,1
5640,0
5641,1
5642,1
5643,2
5644,1
5645,2
5646,1
5647,2
5648,2
5649,2
5650,1
5651,1
5652,0
5653,2
5654,0
5655,0
5656,0
5657,0
5658,2
5659,2
5660,2
5661,0
5662,1
5663,1
5664,1
5665,2
5666,1
5667,0
5668,0
5669,1
5670,1
5671,0
5672,2
5673,1
5674,0
5675,0
5676,1
5677,1
5678,1
5679,0
5680,1
5681,0
5682,1
5683,0
5684,2
5685,1
5686,2
5687,2
5688,0
5689,1
5690,1
5691,0
5692,0
5693,0
5694,2
5695,1
5696,1
5697,1
5698,1
5699,1
5700,1
5701,1
5702,1
5703,0
5704,0
5705,0
5706,1
5707,0
5708,1
5709,1
5710,2
5711,2
5712,2
5713,2
5714,0
5715,2
5716,1
5717,1
5718,2
5719,0
5720,0
5721,1
5722,2
5723,0
5724,0
5725,2
5726,2
5727,0
5728,1
5729,0
5730,1
5731,2
5732,1
5733,1
5734,1
5735,2
5736,2
5737,0
5738,0
5739,2
5740,2
5741,1
5742,1
5743,1
5744,1
5745,1
5746,1
5747,0
5748,1
5749,1
5750,2
5751,1
5752,1
5753,1
5754,0
5755,0
5756,1
5757,0
5758,1
5759,2
5760,2
5761,2
5762,2
5763,0
5764,2
5765,1
5766,2
5767,1
5768,2
5769,2
5770,1
5771,1
5772,1
5773,1
5774,1
5775,1
5776,1
5777,0
5778,1
5779,1
5780,1
5781,0
5782,1
5783,1
5784,1
5785,0
5786,1
5787,1
5788,0
5789,1
5790,1
5791,1
5792,1
5793,0
